filename,angle,speed,left,right
/Users/alexbautistaramos/Downloads/images/image_26425.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26450.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26475.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26500.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26525.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26550.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26575.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26600.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26625.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26650.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26675.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26700.png,0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_26725.png,-0.035,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26750.png,-0.035,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26775.png,-0.035,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26800.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26825.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26850.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26875.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26900.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26925.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26950.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_26975.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27000.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27025.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27050.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27075.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27100.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27125.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27150.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27175.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27200.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27225.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27250.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27275.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27300.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27325.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27350.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27375.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27400.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27425.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27450.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27475.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27500.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27525.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27550.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27575.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27600.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27625.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27650.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27675.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27700.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27725.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27750.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27775.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27800.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27825.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27850.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27875.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27900.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27925.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27950.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_27975.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28000.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28025.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28050.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28075.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28100.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28125.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28150.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28175.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28200.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28225.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28250.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28275.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28300.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28325.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28350.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28375.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28400.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28425.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28450.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28475.png,-0.065,15.0,1,0
/Users/alexbautistaramos/Downloads/images/image_28500.png,-0.06,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28525.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28550.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28575.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28600.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28625.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28650.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28675.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28700.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28725.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28750.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28775.png,-0.005,15.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28800.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28825.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28850.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28875.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28900.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28925.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28950.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_28975.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29000.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29025.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29050.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29075.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29100.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29125.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29150.png,-0.005,60.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29175.png,-0.005,50.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29200.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29225.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29250.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29275.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29300.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29325.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29350.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29375.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29400.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29425.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29450.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29475.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29500.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29525.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29550.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29575.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29600.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29625.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29650.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29675.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29700.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29725.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29750.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29775.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29800.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29825.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29850.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29875.png,-0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_29900.png,0.05,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29925.png,0.05,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29950.png,0.05,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_29975.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30000.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30025.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30050.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30075.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30100.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30125.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30150.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30175.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30200.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30225.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30250.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30275.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30300.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30325.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30350.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30375.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30400.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30425.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30450.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30475.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30500.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30525.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30550.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30575.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30600.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30625.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30650.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30675.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30700.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30725.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30750.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30775.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30800.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30825.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30850.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30875.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_30900.png,0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_30925.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_30950.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_30975.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31000.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31025.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31050.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31075.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31100.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31125.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31150.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31175.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31200.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31225.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31250.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31275.png,-0.015,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31300.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31325.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31350.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31375.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31400.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31425.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31450.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31475.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31500.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31525.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31550.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31575.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31600.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31625.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31650.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31675.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31700.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31725.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31750.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31775.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_31800.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31825.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31850.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31875.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31900.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31925.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31950.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_31975.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32000.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32025.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32050.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32075.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32100.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32125.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32150.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32175.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32200.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32225.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32250.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32275.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32300.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32325.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32350.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32375.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32400.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32425.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32450.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32475.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32500.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32525.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32550.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32575.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32600.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32625.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32650.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32675.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_32700.png,-0.08,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32725.png,-0.08,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32750.png,-0.08,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32775.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32800.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32825.png,-0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32850.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32875.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32900.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32925.png,0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32950.png,0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_32975.png,0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33000.png,0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33025.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_33050.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_33075.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_33100.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_33125.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_33150.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_33175.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33200.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33225.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33250.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33275.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33300.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33325.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33350.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33375.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33400.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33425.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33450.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33475.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33500.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33525.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33550.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33575.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33600.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33625.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33650.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33675.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33700.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33725.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33750.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33775.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33800.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33825.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33850.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33875.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33900.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33925.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33950.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_33975.png,0.015,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34000.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34025.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34050.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34075.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34100.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34125.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34150.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34175.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34200.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34225.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34250.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34275.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34300.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34325.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34350.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34375.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34400.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34425.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34450.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34475.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34500.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34525.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34550.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34575.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34600.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34625.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34650.png,-0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34675.png,-0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34700.png,-0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34725.png,-0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34750.png,-0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34775.png,-0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34800.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34825.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34850.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_34875.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34900.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34925.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34950.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_34975.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_35000.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_35025.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_35050.png,-0.01,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_35075.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_35100.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_35125.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_35150.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_35175.png,0.01,25.0,0,1
